ID,Split,Sample_ID,problem_id,Prompt,Target,Completion,Final_Answer,Accuracy,Token_Count
10,eval,10,HumanEval/10,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    

def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
"," # YOUR CODE GOES HERE
</think>

def make_palindrome(string: str) -> str:
    if not string:
        return """"
    for i in range(len(string)):
        if string[:i] == string[:i][::-1]:
            return string + string[:-i][::-1]
    return string + string[:-1][::-1]","    if not string:
        return """"
    for i in range(len(string)):
        if string[:i] == string[:i][::-1]:
            return string + string[:-i][::-1]
    return string + string[:-1][::-1]",False,73
11,eval,11,HumanEval/11,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List


def string_xor(a: str, b: str) -> str:
    """""" Input are two strings a and b consisting only of 1s and 0s.
    Perform binary XOR on these inputs and return result also as a string.
    >>> string_xor('010', '110')
    '100'
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
"," # Your code goes here

</think>

from typing import List


def string_xor(a: str, b: str) -> str:
    result = []
    for x, y in zip(a, b):
        result.append('1' if x != y else '0')
    return ''.join(result)","    result = []
    for x, y in zip(a, b):
        result.append('1' if x != y else '0')
    return ''.join(result)",True,63
12,eval,12,HumanEval/12,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """""" Out of list of strings, return the longest one. Return the first one in case of multiple
    strings of the same length. Return None in case the input list is empty.
    >>> longest([])

    >>> longest(['a', 'b', 'c'])
    'a'
    >>> longest(['a', 'bb', 'ccc'])
    'ccc'
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
"," # your code here

</think>

from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    if not strings:
        return None
    max_str = strings[0]
    for s in strings[1:]:
        if len(s) > len(max_str):
            max_str = s
    return max_str","    if not strings:
        return None
    max_str = strings[0]
    for s in strings[1:]:
        if len(s) > len(max_str):
            max_str = s
    return max_str",True,71
13,eval,13,HumanEval/13,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    

def greatest_common_divisor(a: int, b: int) -> int:
    """""" Return a greatest common divisor of two integers a and b
    >>> greatest_common_divisor(3, 5)
    1
    >>> greatest_common_divisor(25, 15)
    5
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
","



</think>

def greatest_common_divisor(a: int, b: int) -> int:
    while b:
        a, b = b, a % b
    return a","    while b:
        a, b = b, a % b
    return a",True,38
14,eval,14,HumanEval/14,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List


def all_prefixes(string: str) -> List[str]:
    """""" Return list of all prefixes from shortest to longest of the input string
    >>> all_prefixes('abc')
    ['a', 'ab', 'abc']
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
"," # your code here

</think>

from typing import List

def all_prefixes(string: str) -> List[str]:
    return [string[:i] for i in range(1, len(string)+1)]","    return [string[:i] for i in range(1, len(string)+1)]",True,44
15,eval,15,HumanEval/15,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    

def string_sequence(n: int) -> str:
    """""" Return a string containing space-delimited numbers starting from 0 upto n inclusive.
    >>> string_sequence(0)
    '0'
    >>> string_sequence(5)
    '0 1 2 3 4 5'
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
","



Okay, I need to write a Python function called string_sequence that takes an integer n and returns a string of numbers from 0 to n inclusive, separated by spaces. Let me think about how to approach this.

First, the function needs to generate numbers starting at 0 up to and including n. So for example, if n is 5, the numbers are 0,1,2,3,4,5. Then these numbers need to be converted into a string with spaces between them.

So the steps are: generate the sequence, convert each number to a string, then join them with spaces.

How to generate the sequence? Well, using range in Python. The range function can take start, stop, and step. Since we want to include n, the stop should be n+1. Because range is exclusive of the stop value. So range(0, n+1) would give us 0 to n.

Then, converting each element of the range to a string. So I can create a list of strings by mapping each number to a string. Like list(map(str, range(...))).

Once I have that list, I need to join them with spaces. So the final string is ' '.join(list_of_strings).

Putting it all together: the function will return ' '.join(map(str, range(0, n+1))).

Wait, let's test this logic with the examples given.

For n=0: range(0, 0+1) is range(0,1), which gives [0]. Joined as '0' → correct.

For n=5: range(0,6) gives 0-5, joined as '0 1 2 3 4 5' → correct.

So the code should be straightforward.

Now, the function signature is given as def string_sequence(n: int) -> str:. So the code inside should be:

return ' '.join(map(str, range(n + 1)))

Wait, because range starts at 0 by default. So range(n+1) is equivalent to range(0, n+1). So yes.

So the complete function is:

def string_sequence(n: int) -> str:
    return ' '.join(map(str, range(n + 1)))

Let me check if there are any edge cases. What if n is negative? But according to the problem statement, probably n is non-negative since the examples start at 0. However, the function's parameters say n is an int, but the docstring says ""starting from 0 upto n inclusive"". So if n is negative, the range would be empty. But perhaps the function is expected to handle that. However, the problem doesn't specify, so maybe we don't need to worry about it. The tests provided are for n=0 and n=5, which work.

So the code should be correct.
</think>

def string_sequence(n: int) -> str:
    return ' '.join(map(str, range(n + 1)))",,False,618
16,eval,16,HumanEval/16,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    

def count_distinct_characters(string: str) -> int:
    """""" Given a string, find out how many distinct characters (regardless of case) does it consist of
    >>> count_distinct_characters('xyzXYZ')
    3
    >>> count_distinct_characters('Jerry')
    4
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
","



Okay, I need to write a Python function called count_distinct_characters that takes a string and returns the number of distinct characters, regardless of case. Let's think about how to approach this.

First, the problem says that case doesn't matter. So 'X' and 'x' would be considered the same character. So I need to normalize the cases. Maybe convert the entire string to lowercase (or uppercase) first. That way, all letters are treated the same.

So, step one: Convert the input string to lowercase (or uppercase). Let's choose lowercase for consistency.

Then, I need to collect all unique characters from the normalized string. How can I do that? Well, in Python, converting the string into a set will automatically remove duplicates because sets only store unique elements.

Wait, but the string might have other characters like numbers or symbols. But according to the examples given, like 'xyzXYZ' becomes 3, which is x, y, z. So the function counts each unique character once, regardless of case.

So the steps would be:

1. Convert the input string to lowercase (or uppercase).
2. Create a set from this normalized string.
3. Return the length of the set.

Let me test this logic with the examples.

First example: 'xyzXYZ' → convert to lowercase → 'xyzxyz'. The set would be {'x', 'y', 'z'}, so length 3. Which matches the sample.

Second example: 'Jerry' → lowercase is 'jerry'. The characters are j, e, r, r, y. The set is {'j', 'e', 'r', 'y'}, which has 4 elements. That matches the second sample.

So the code should be straightforward.

Now, let's implement this.

The function will take the string, convert it to lowercase, make a set, then return the length.

So the code would be:

def count_distinct_characters(string: str) -> int:
    return len(set(string.lower()))

Wait, but wait. What about non-alphabetic characters? For example, if the string is 'Aa!@', the lowercased version is 'aa!@', the set would be {'a', '!', '@'}, which gives 3. But the problem says ""distinct characters (regardless of case)"", so even if there are symbols, they are counted as per their own. So the code is correct.

But let me check the problem statement again. The examples given are 'xyzXYZ' and 'Jerry', which are alphabetic. But the function should handle any characters. So the code seems correct.

So the function is simply converting the string to lowercase, creating a set, and returning the length.

Yes, that should work. Let me test with the examples.

For 'xyzXYZ', string.lower() is 'xyzxyz', set is {'x','y','z'}, len is 3. Correct.

For 'Jerry', lower is 'jerry', set is {'j','e','r','y'}, len 4. Correct.

So the code should be as simple as that.
</think>

```python
def count_distinct_characters(string: str) -> int:
    return len(set(string.lower()))
```",    return len(set(string.lower())),True,661
17,eval,17,HumanEval/17,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List


def parse_music(music_string: str) -> List[int]:
    """""" Input to this function is a string representing musical notes in a special ASCII format.
    Your task is to parse this string and return list of integers corresponding to how many beats does each
    not last.

    Here is a legend:
    'o' - whole note, lasts four beats
    'o|' - half note, lasts two beats
    '.|' - quater note, lasts one beat

    >>> parse_music('o o| .| o| o| .| .| .| .| o o')
    [4, 2, 1, 2, 2, 1, 1, 1, 1, 4, 4]
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
"," # your code here
</think>

from typing import List

def parse_music(music_string: str) -> List[int]:
    notes = music_string.replace(' ', '').split(',')
    result = []
    for note in notes:
        if note == 'o':
            result.append(4)
        elif note == 'o|':
            result.append(2)
        elif note == '.|':
            result.append(1)
    return result","    notes = music_string.replace(' ', '').split(',')
    result = []
    for note in notes:
        if note == 'o':
            result.append(4)
        elif note == 'o|':
            result.append(2)
        elif note == '.|':
            result.append(1)
    return result",False,90
18,eval,18,HumanEval/18,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    

def how_many_times(string: str, substring: str) -> int:
    """""" Find how many times a given substring can be found in the original string. Count overlaping cases.
    >>> how_many_times('', 'a')
    0
    >>> how_many_times('aaa', 'a')
    3
    >>> how_many_times('aaaa', 'aa')
    3
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
","



Okay, I need to write a Python function called how_many_times that takes a string and a substring and returns the number of times the substring appears in the original string, including overlapping occurrences. Let me think about how to approach this.

First, the problem says to count overlapping cases. For example, in 'aaaa' looking for 'aa', the occurrences start at index 0, 1, and 2, so three times. So the normal find method won't work because it doesn't account for overlaps. 

So, how do I check for overlapping substrings? One way is to iterate through the string and check each possible starting position. For each position i in the original string, check if the substring starts there. If it does, increment the count and move to the next position. But wait, if we find a match at position i, the next check should start at i+1, not i + length of substring. Because overlapping is allowed. 

For example, in 'aaa' searching for 'a', each character is a match. So starting at 0, then 1, then 2. So the count is 3. 

So the algorithm would be:

Initialize a count to 0.

Loop over each index i from 0 to len(string) - len(substring):

   if the substring starting at i matches the target substring, increment count.

Return count.

But wait, how to handle the loop? The maximum starting index is len(string) - len(substring), because otherwise the substring would go out of bounds. 

So for example, if the string is 'aaaa' (length 4) and substring is 'aa' (length 2), the possible starting indices are 0, 1, 2. So 3 possibilities. 

So the loop should run for i in range(len(string) - len(substring) + 1). Because for example, len(string) - len(substring) + 1 gives 4-2+1=3, which is correct. 

Wait, let's see: for the string 'aaaa', len is 4. substring length is 2. So len(string) - len(substring) + 1 = 4-2 +1 = 3. So the range is 0 to 2 inclusive. So i will take 0,1,2. 

Yes. So in the loop, for each i from 0 to len(string)-len(substring), inclusive. 

So, the steps are:

Check if the substring is empty. Wait, but according to the examples, when the string is empty and substring is 'a', return 0. Also, if the substring is longer than the string, return 0. 

So first, handle edge cases. If the substring is empty, maybe return 0? Or perhaps the problem expects that. But according to the sample input, the first test case is how_many_times('', 'a') which returns 0. So, if the substring is empty, perhaps the function should return 0 as well, but the problem may not have such cases. However, the function's parameters are string and substring, so we need to handle cases where substring is empty. But the problem's examples don't cover that. 

But according to the problem statement, the function should return the number of times the substring appears. So if substring is empty, it's undefined, but perhaps the function should return 0. But perhaps the problem expects that the substring is non-empty. However, the function's code must handle all possible inputs. 

But let's proceed. So, the code would first check if len(substring) is zero. But perhaps the problem expects that substring is non-empty. However, the sample inputs include cases where substring is 'a', which is non-empty. 

So, assuming that substring is non-empty. 

So, the code:

def how_many_times(string: str, substring: str) -> int:
    count = 0
    n = len(string)
    m = len(substring)
    if m == 0:
        return 0  # or raise error? Probably return 0 as per sample
    for i in range(n - m + 1):
        if string[i:i+m] == substring:
            count +=1
    return count

Wait, but what if the substring is longer than the string? Then n -m +1 would be negative. So the range would be from 0 to negative number, which would result in no iterations. So the code returns 0, which is correct. 

Testing the sample cases:

Test case 1: how_many_times('', 'a') → returns 0. Correct.

Test case 2: how_many_times('aaa', 'a') → len(substring) is 1. So n-m+1 is 3-1+1=3. So i ranges 0,1,2. Each time, check string[i:i+1] which is each character. So 3, correct.

Third test case: 'aaaa' and 'aa'. len(substring)=2. n=4. 4-2+1=3. i ranges 0,1,2. 

i=0: substring is 'aa' → yes. count=1.

i=1: substring starts at 1: 'aa' → yes. count=2.

i=2: substring starts at 2: 'aa' → yes. count=3. So returns 3. Which matches the sample.

So this code should work. 

Now, implement this in Python. 

But wait, what if substring is empty? For example, how_many_times('abc', '') → according to the code, m=0, returns 0. But in reality, the empty string is considered to occur infinitely often, but perhaps the problem expects to return 0. Since the sample inputs don't cover this, but the problem says that the function should return the count. So perhaps the code is correct as written. 

Thus, the code should be:

def how_many_times(string: str, substring: str) -> int:
    count = 0
    n = len(string)
    m = len(substring)
    if m == 0:
        return 0
    for i in range(n - m + 1):
        if string[i:i+m] == substring:
            count += 1
    return count

But wait, in Python, the range function with a negative number produces an empty range. So when n < m, the code returns 0, which is correct. 

This should handle all cases. 

Let me test some other cases. 

For example, how_many_times('ababa', 'aba') → the substring occurs at 0 and 2. So two times. 

Let's see:

n =5, m=3. range(5-3+1) = 3 → i=0,1,2.

i=0: 'aba' → match. count=1.

i=1: 'bab' → no.

i=2: 'aba' → match. count=2. So returns 2. Correct.

Another test case: how_many_times('aaaaa', 'aa') → len is 5, substring len 2. range(5-2+1) = 4 → i from 0 to 3.

i=0: aa → yes.

i=1: aa → yes.

i=2: aa → yes.

i=3: aa → yes. So total 4?

Wait, the string is 'aaaaa' → positions 0-1, 1-2, 2-3, 3-4. So four occurrences. So the code returns 4. Which is correct. 

Yes. 

Therefore, the code should work.
</think>

```python
def how_many_times(string: str, substring: str) -> int:
    count = 0
    n = len(string)
    m = len(substring)
    if m == 0:
        return 0
    for i in range(n - m + 1):
        if string[i:i+m] == substring:
            count += 1
    return count
```","    count = 0
    n = len(string)
    m = len(substring)
    if m == 0:
        return 0
    for i in range(n - m + 1):
        if string[i:i+m] == substring:
            count += 1
    return count",True,1709
19,eval,19,HumanEval/19,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List


def sort_numbers(numbers: str) -> str:
    """""" Input is a space-delimited string of numberals from 'zero' to 'nine'.
    Valid choices are 'zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight' and 'nine'.
    Return the string with numbers sorted from smallest to largest
    >>> sort_numbers('three one five')
    'one three five'
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
"," # Your code goes here

</think>

from typing import List


def sort_numbers(numbers: str) -> str:
    num_words = ['zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight', 'nine']
    nums = [int(n) for n in numbers.split() if n in num_words]
    nums.sort()
    return ' '.join([num_words[n] for n in nums])","    num_words = ['zero', 'one', 'two', 'three', 'four', 'five', 'six', 'seven', 'eight', 'nine']
    nums = [int(n) for n in numbers.split() if n in num_words]
    nums.sort()
    return ' '.join([num_words[n] for n in nums])",False,96
20,eval,20,HumanEval/20,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """""" From a supplied list of numbers (of length at least two) select and return two that are the closest to each
    other and return them in order (smaller number, larger number).
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.2])
    (2.0, 2.2)
    >>> find_closest_elements([1.0, 2.0, 3.0, 4.0, 5.0, 2.0])
    (2.0, 2.0)
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2]) == (3.9, 4.0)
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0]) == (5.0, 5.9)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) == (2.0, 2.2)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) == (2.0, 2.0)
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1]) == (2.2, 3.1)

"," # your code here

</think>

from typing import List, Tuple

def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    min_diff = float('inf')
    closest_pair = (0.0, 0.0)
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            diff = abs(numbers[i] - numbers[j])
            if diff < min_diff:
                min_diff = diff
                closest_pair = (min(numbers[i], numbers[j]), max(numbers[i], numbers[j]))
    return closest_pair","    min_diff = float('inf')
    closest_pair = (0.0, 0.0)
    for i in range(len(numbers)):
        for j in range(i + 1, len(numbers)):
            diff = abs(numbers[i] - numbers[j])
            if diff < min_diff:
                min_diff = diff
                closest_pair = (min(numbers[i], numbers[j]), max(numbers[i], numbers[j]))
    return closest_pair",True,121
21,eval,21,HumanEval/21,"<|im_start|>user
You are an expert Python programmer.

    Complete the following Python function so that it passes all tests.

    Requirements:
    - Only output valid Python code.
    - Do not include explanations or comments.
    - Follow the function signature exactly.

    from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """""" Given list of numbers (of at least two elements), apply a linear transform to that list,
    such that the smallest number will become 0 and the largest will become 1
    >>> rescale_to_unit([1.0, 2.0, 3.0, 4.0, 5.0])
    [0.0, 0.25, 0.5, 0.75, 1.0]
    """"""

    ","

METADATA = {
    'author': 'jt',
    'dataset': 'test'
}


def check(candidate):
    assert candidate([2.0, 49.9]) == [0.0, 1.0]
    assert candidate([100.0, 49.9]) == [1.0, 0.0]
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0]) == [0.0, 0.25, 0.5, 0.75, 1.0]
    assert candidate([2.0, 1.0, 5.0, 3.0, 4.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
    assert candidate([12.0, 11.0, 15.0, 13.0, 14.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
"," # your code here
</think>

from typing import List

def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_val = min(numbers)
    max_val = max(numbers)
    return [(x - min_val) / (max_val - min_val) for x in numbers]","    min_val = min(numbers)
    max_val = max(numbers)
    return [(x - min_val) / (max_val - min_val) for x in numbers]",True,62
